Pic_id,Text,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphorSenseCategory,SentimentCategory
2472.jpg,中国环保环境保护是描人英为解决理实或潜在的环境问盖协调人武与环境的关系保障经济社会的可搞续发展而茶取的备种行动的总弥其方法和手段有工程技术的行政管理的也有法神的经济的童传教育的等环境保护是指人类为解决现实或潜在的环境间盟协调人类与环境的关系保障经济社会的可持续发展而采取的备种行动的总称其方法和手段有工程技术的行政餐理的也有法,1,11,12,5,1
2473.jpg,保护动物善符它们保护动物善待它们保护动物善待定们抛弃,0,,,,0
2474.jpg,珍爱生命请勿酒驾请,1,4,3,8,-1
2475.jpg,爱上设计广安上自己能源联手共建美好家园,0,,,,1
2476.jpg,开车不喝酒喝酒不开车拒绝酒驾珍惜他人爱惜自己做中国好司机拒绝酒驾人人有责眼图,0,,,,-1
2477.jpg,节能减排,0,,,,1
2478.jpg,没有买卖就没有伤害,0,,,,-1
2479.jpg,与不死,1,12,12,5,-1
2480.jpg,文服出行州指绝油远离酒驾平安回家跪,1,12,12,3,-1
2481.jpg,拒绝珍爱生命请勿酒驾拒绝,1,12,12,5,-1
2482.jpg,含有比喻手法的成语五如隔三秋如影随形如获至宝如日中天如虑添翼度日如年如鱼得水如腹薄冰如鱼得水如坐针毡如狼似虎铁证如山,0,,,,0
2483.jpg,紫薯浠销帮帮我们,0,,,,0
2484.jpg,什么是比喻比喻是根据事物的相似点用具体的浅显的熟知的事物与道理来说明或描述抽象的深奥的生疏的事物与道理的一种修辞手法表达对象叫本体用来作比的事物叫喻体表示相似的词语叫比喻词,0,,,,0
2485.jpg,挺牧保护野生动物,1,12,5,5,-1
2486.jpg,拒绝酒驾珍惜生命为己为人喝酒不开车开车不喝酒酒驾,0,,,,1
2487.jpg,幽默广告语大全幽致广告语大全德国金龟子汽车该车外型一直维持不变所以外型上很五晒但共性能一直在改进餐厅广告请来本店用餐吧不然你我都要换饿了牙口无炎某牙膏广告语禁烟广告为了使地毯没有润也为了使你肺部没有洞请不要吸烟一明惊人某眼病治疗仪广告语化妆品广告本品最能吸引男性故随本品附送一份自卫教材无目不至某治胃药广告语鲜花店广告今日本店的玫瑰售价最为低康基至可以买几茶送给太太菜药店广告自讨苦吃大石化小小石化了胆舒胶囊广告语饭店广告请到此用餐香则你我都要换饮造食全食美菜酒店广告语百衣百顺菜名牌服装广告语某眼镜店广告眼暗是心灵的窗户为了保护您的心灵请为您的窗户安上玻璃,0,,,,0
2488.jpg,图片来源图库,0,,,,0
2489.jpg,青山节能绿色出行绿色建流节修用部森环利用一节能产品色服明,0,,,,1
2490.jpg,珍爱生命安全出行拒绝酒驾开车不喝酒喝酒不开车,1,12,12,5,
2491.jpg,绿水青山就是金山银山发护环境人人有限提绿水青山就是金山银山爱护环境人人有责环境保护就是指人类为解决现实或浴在的环境间题协调人类写环境的关系,0,,,,-1
2492.jpg,用心做设计只为超越未来精品设计布保健康保护地球从我做起行动起来吧精品,1,6,12,5,1
2493.jpg,珍惜水资源节约用水,0,,,,-1
2494.jpg,共享生,0,,,,0
2495.jpg,身正心请手秘方为康,1,12,12,5,0
2496.jpg,拒绝酒驾,1,3,10,3,0
2497.jpg,欧巴学阳光万行节约州国反对浪费建饮项目地址兰州新区泰山路与汉水路交汇处开发商兰州新区南水房地产开发有限公司,0,,,,1
2498.jpg,创新思启新境流体雕塑与阿凡达一起超越想像年阿凡达开启了电影的新时代而现代引入流体雕塑设计理念开启汽车设计新境界,1,12,10,3,1
2499.jpg,告别酒驾远离死神吉林市文明网宣讲文明树新风,1,4,3,8,-1
2500.jpg,拒腐防变天地宽,1,7,5,8,0
2501.jpg,别让亲情等待请关爱空巢老人莫让亲人空等待,1,12,12,7,-1
2502.jpg,一滴酒少滴泪请勿酒后驾车在中国等年由于酒后驾车引发的交通事数达数万起洗亡的事放中以上都与后驾车有关酒后驾车的总香热目德心已经成为交通事放的据一大茶手安全才能回家象茶电,1,11,12,8,-1
2503.jpg,长的好看也不覆保护膜字迹清晰,0,,,,0
2504.jpg,书香中国,1,11,12,7,1
2505.jpg,森林之魅林中精灵森绿之魂,0,,,,1
2506.jpg,将爱传递温暖奉献持之以恒凝聚爱心身体力行特爱传地凝聚盛践行公司凝聚创新感动莲明高效咖部开践行公益享慈善身体力行温腰持之以恒关爱海爱传递三创新武体力行感动,1,11,12,5,1
2507.jpg,厂爱护环境绿色空间携手共进低碳出行是是一种新的生活方式爱护环境从我做起绿色出行健康你我绿色出行低膜节馆爱护环境绿色空间携手共进,1,12,11,5,1
2508.jpg,珍爱粮食指绝浪费谁知盘中餐粒粒皆辛苦吃多少点多小点多少吃多少,0,,,,1
2509.jpg,分辨率分层明细高清像素模式敬请放心下载购线让全世界的人贝通饰理的发国十年所程有饰钢伴让全世理的人贝通饰理的爱线更多同类素材请往下拉或点击右边头像进入本人图库裴公子依,0,,,,1
2510.jpg,们的地球环境爱护我们的地球让我们的生活变得更加美好,1,11,3,5,1
2511.jpg,打黄扫非刻不容缓,0,,,,-1
2512.jpg,后驾联,1,12,12,5,0
2513.jpg,厉行节反对浪费约绿色包装督促引导让绿色包装深人人心特别出品,0,,,,0
2514.jpg,请勿吸烟,0,,,,1
2515.jpg,下一个就是你据世界卫生组织估计到年全世界的烟民人数将由目前的亿升到亿因吸烟致死的人数将由目前的每年万人上升到万人吸烟将成为人类最大的杀手,1,10,12,5,-1
2516.jpg,绿色出行保护环境人人有责绿鱼出行保护环境人人有责,0,,,,1
2517.jpg,文明旅游爱护环境器文明旅游请勿脑惠委茅,1,12,12,5,1
2518.jpg,老转自然环城净果发明分量养成良好习惯全民团结一心情人人有质张折人海大爱武业出门大级无健大最无边戴口罩勤洗手少出门创多通风武不传理科学进对心存大爱图率献不聚会多通风不接愿以无私付人生然好自欢防护做康关发生人通疗文用行为就是南就生会社星丰常生活让心充消力量复心楼力我们以为膜,0,,,,1
2519.jpg,更你握的是酒不是方向盘免安全出行觉请免知园安全出行远离酒驾免免,1,12,12,5,0
2520.jpg,香华是用生命换来的珍爱野生动物共同呵护我们的家园,1,12,7,5,-1
2521.jpg,杜守护美满家庭绝家庭暴力,0,,,,-1
2522.jpg,节能减排低碳生活元业家间共护地球地吃掉了就没有了,1,11,10,5,1
2523.jpg,节能减排绿色出行,0,,,,1
2524.jpg,低碳生活时刻相修,1,11,12,5,0
2525.jpg,迪汽课网科日水中健事文字充前果色虎课网,0,,,,-1
2526.jpg,警食品安全,1,12,5,5,
2527.jpg,保护直角大投羊愿被世界温茶队待,0,,,,1
2528.jpg,岩爱请深爱,0,,,,0
2529.jpg,辽宁沈阳三生飞的篮球俱乐部今天亲目微博聘菜拥约未来年辽宁飞的少年男子篮球选拔营招募详情请点击的未来年江宁飞的少年男子器球选向左旋转全收起意看大图向右旋转拥未来年辽宁飞豹少年男子篮球选拔营福砂商这宁沈阳三生飞豹篮球俱乐部区口山口同时转发到我的微械校热度按时间,0,,,,0
2530.jpg,珍爱生命,0,,,,-1
2531.jpg,绿色航酸生活节能减排手绿色出行健康上生山山山,0,,,,1
2532.jpg,精灵图精灵图精灵节约能源不是口号是一种行动珍惜能源节约用电绿色人有责能源节约能源平约烧漆不品口号是一种行动力珍惜能源节约用电福人人有责绿色能源节约能源,1,12,6,5,1
2533.jpg,安全生产安全就是注重身边的每一个细节消除事故隐惠筑牢安全防线,0,,,,0
2534.jpg,请勿吸烟,1,10,11,5,-1
2535.jpg,来自精食计时断豹时刻所有的食物都是我们心中最完美的礼物,1,10,12,5,1
2536.jpg,全国每年有十万家庭因家庭暴力解体诚川我的我们是香该反思些什么,0,,,,-1
2537.jpg,你的标志环能保保护地球,1,12,10,5,1
2538.jpg,税税循环福泽天下取之于民用之于民是帮于民,1,3,9,8,1
2539.jpg,出出自西方著名童活精讯视频就像重活中的金娶女孩锐的,0,,,,1
2540.jpg,珍爱生命请勿吸烟远离香烟吸烟正在一步一步吞隆着你的生命,1,10,10,8,-1
2541.jpg,提供发票节点排利用清洁能酒波少尾气排放节约用电保护报们的环境保护我们的生态环境珍爱我们的能源节鲜基排节鲜点排开发航能盆护装们的生志环地时以从我的导边的小中做起标价为单张价格宝贝所有图片请贝进情要几张拍几件,0,,,,0
2542.jpg,企业如何开源节流节约用水篇如今水污染已经成为了不争的现实如何开源节流成为日后科学发展的重中之重企业需要开源节流才有更好的发展节约用水对于企业是不可或缺的树立企业人员节约用水意识开展相关节约用水活动以人为本成立节约用水等节约企业成本的奖项在员工工作等用水场所标识节约用水等提示标识遇见浪费水的行为加以劝阻与制止提高企业生产用水利用率对于企业用水量的监控与数据统计采购能节约用水的设备与用具定期检测水管等以防漏损定期修理有问题的水箱水龙头等其他供水设备减少污水对外排放企业进行污水过滤处理后再排放尽量接水循环利用可向相关部门请教相关节约用水与污水排放的方法与开展其讲座,0,,,,0
2543.jpg,一滴清水一片绿地一个地珑石子烧,0,10,11,,1
2544.jpg,酒后驾拒绝配图,1,12,3,8,-1
2545.jpg,我们只有一个地球绿色低碳刻不容缓,1,12,10,8,0
2546.jpg,红勤中国江西站只力烟热木来拒绝酒驾遵守交通规则远离酒驾健康出行拒绝酒驾壹点设计,0,,,,-1
2547.jpg,共享单车绿,0,,,,1
2548.jpg,酒后请勿驾车温馨提示根据刑法修正案八和修正后的道路交通安全法正式施行加大了对酒后驾驶等违法行为的处罚力度醉酒驾驶机动车将会受到刑事处罚驾驶人将为自己酒后驾车行为付出罪与罚的的双重代价为了您与家人朋友的安全请勿酒后驾车谢谢您的合作,1,2,12,5,0
2549.jpg,一键关机拒绝酒驾,1,2,12,5,0
2550.jpg,珍爱生命请勿酒驾珍爱生命请勿酒驾红灯停绿灯行,0,,,,0
2551.jpg,尾气损人害己减少尾气排放呵护我们共同的家园,1,5,12,5,-1
2552.jpg,八,1,4,4,8,-1
2553.jpg,消店管理公司水是生命之源请节约用水不要让最后一滴水变成眼泪时丁每一次洛样的正利水吃人生部之所系勤俭节约是中华民族的传统美德琴江渔人,1,10,10,1,1
2554.jpg,拒绝酒后驾驶醉在酒中祸在路中海在心中,1,12,3,5,-1
2555.jpg,生活节能减排低碳税是你简单生活的态度,0,,,,1
2556.jpg,绿色发展低碳生活休网篇户外运动最低碳一起去绿道骑单车吧低碳上网让你的生活绿起来不做宅人多出门无声麻将拒绝噪声污染种种花草树木争当环保志愿者直传环保低碳理念低碳少用纸巾重拾手帕,0,,,,1
2557.jpg,珍惜生命粮食指绝浪费今天不测饭从我做起因力我是光盘,0,,,,1
2558.jpg,保护生态环境垃圾分类从自己做起,1,7,12,5,-1
2559.jpg,抵制不良信息共创网络文明,1,2,12,5,-1
2560.jpg,等待只候鸟需要年等待颗哈雷普星告要年等待段珍爱马或许需要生等待欢红灯只需秒,0,,,,0
2561.jpg,这样的事情我拒绝每天都在发生我们都成为了委害者客校园暴力严禁校园集力构建和谐校园多款严禁校园暴力,0,,,,-1
2562.jpg,重任在眉,0,,,,1
2563.jpg,本人岁去吃冷面吃完结账我喊大姐结账那大姐膜地笑了指了指旁边一个约岁很漂亮的女孩说我女儿都这么大了你想想你得叫我什么我迟疑了一下妈,0,,,,1
2564.jpg,一菌业人,1,4,6,8,1
2565.jpg,生燃烧的是香烟消耗的是生命,1,8,12,8,-1
2566.jpg,饼文的期新风低碳环保出行污染减少空气,1,11,3,5,1
2567.jpg,欢麦薇传媒,0,,,,-1
2568.jpg,文明健康有你有我健康运动最文明修身养性终生行中共绵阳市委宣传部绵阳市精神文明建设办公室,0,,,,1
2569.jpg,节约水资源元,0,,,,1
2570.jpg,情系祖国未来关爱未成年人太原志限者,0,,,,1
2571.jpg,环境与发展认真搞好污染源普查真实反映环境与发展全貌,0,,,,1
2572.jpg,节能减排低碳生活,1,12,5,8,1
2573.jpg,大师盛宴墙电视展任公司北京广精电视台,0,,,,1
2574.jpg,没有买卖就没有杀害保护野生动物,0,,,,-1
2575.jpg,买护环境从我做起,1,9,3,8,1
2576.jpg,酒驾开东不用酒鸡润不开车,1,12,12,8,-1
2577.jpg,戴花月好夜月圆共蝉,1,12,11,5,1
2578.jpg,绝色不保我起保护环境低碳生活,0,,,,1
2579.jpg,明餐桌公约倡导文明用餐传承传统美德排除等侯不插队高语文明不粗安静就餐不宣啤残渣入盘不乱吐珍惜生命粮食不浪费注意营养美不展食餐桌公约侣导文明用餐代承传业美饰,1,3,10,5,1
2580.jpg,仅诚生活了生活配网哥西话,1,12,6,5,1
2581.jpg,最新公益海报环保创意海报分层细致文字可编辑分层细致高满素材,0,,,,-1
2582.jpg,保护动物没有买卖克就没有杀害,1,11,3,5,-1
2583.jpg,保护野生动物关爱生命保护动物从你我做起拒绝猎杀保护野生动物祝君好,0,,,,1
2584.jpg,光盘行动,1,10,12,8,1
2585.jpg,保护环境造福人类起维护我们赖以生存的地球共同建设我们美好的生态家园,0,,,,1
2586.jpg,优秀组织奖名单东北林业大学哈尔滨师范大学哈尔滨海润国际文化传播股份有限公司,0,,,,0
2587.jpg,未来宁飞豹少年男子篮球选拔营立宁沈阳三生飞的蓝冰俱乐部承办维位管口世妇体育中心支特单位,0,,,8,0
2588.jpg,一滴清水一片绿地一个地球,1,10,11,5,1
2589.jpg,低碳和谐我伽只有纯球,0,,,,1
2590.jpg,票止酒驾,1,12,12,5,0
2591.jpg,康命,0,,,,-1
2592.jpg,文明树新风公空广告志愿传递文明服务成就风乐,0,9,3,8,1
2593.jpg,低碳出行,1,9,12,8,1
2594.jpg,宽知肉勤险节约利国利民衫惜粮食行湖贾知肉中华传统美德节约光菜浪费可耻珍惜粮食幸福安康,0,,,,1
2595.jpg,关心创卫支持创卫参与创卫玉溪日报,0,,,,0
2596.jpg,地烧的是香期请机的是生命令,1,4,12,8,-1
2597.jpg,童传部,0,,,,0
2598.jpg,你听生命在呐喊拒绝野味敬畏生命保护野生动物从我做起,1,2,12,5,-1
2599.jpg,拒绝,0,,,,0
2600.jpg,汉上卖村只健人交间斑马在即下,1,7,12,3,0
2601.jpg,节均用水海有水无法存活香菲州年最干单地区爱不分国界爱借水票从要数超,1,12,10,5,1
2602.jpg,公子年专饰居无定所节能降托保卫蓝天,0,,,,1
2603.jpg,火一一惜水一爱水一节水一从我做起做设计节约用水滴水一片缘地一个地球生之原源水是生命之源浪费水就是拒杀自已的生命,0,,,,1
2604.jpg,拥抱大自然,1,11,5,8,0
2605.jpg,文明健康绿色环保绿色出行低碳生活,1,10,11,8,1
2606.jpg,节电信摄氏座以上减少待机能耗约使用电能若要冷气艳电少温度适当设定好电力是个宝二度度要计较,1,12,11,8,1
2607.jpg,致敬最可爱的人快递行,1,12,11,5,1
2608.jpg,水久类藏以生存的生命之源,1,4,6,8,0
2609.jpg,弘扬中国精神凝聚中国力量德有心者路,0,,,,1
2610.jpg,四川蒲江基地直发我们只种植四种水果,1,12,10,5,0
2611.jpg,低碳生活简单生活拒绝浪费资源有限珍惜共有,1,12,6,3,1
2612.jpg,节能减推从我改起,1,9,6,8,1
2613.jpg,有时候轻率点贸也是伤害用行动柜地网路风力,1,9,12,8,0
